id_hopital,nom,ville,latitude,longitude,capacite_totale,lits_occuppees,taux_saturation,niveau_urgence,specialite_principale,temps_moyen_prise_en_charge_min,timestamp
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,71,0.9467,niveau_2,Traumatologie,20,2025-12-10T19:15:11Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,98,0.98,niveau_3,Traumatologie,49,2025-12-10T19:15:11Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_3,Urgences,53,2025-12-10T19:15:11Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,88,0.9778,niveau_3,Pédiatrie,25,2025-12-10T19:15:11Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,55,0.9167,niveau_3,Pédiatrie,43,2025-12-10T19:15:11Z
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_2,Cardiologie,45,2025-12-10T19:15:11Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,65,1.0,niveau_3,Cardiologie,43,2025-12-10T19:15:11Z
601,CHU Agadir,Agadir,30.42,-9.6,90,89,0.9889,niveau_3,Neurologie,31,2025-12-10T19:15:11Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,67,0.9571,niveau_3,Pédiatrie,29,2025-12-10T19:15:11Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,83,0.9765,niveau_2,Urgences,31,2025-12-10T19:15:11Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,60,1.0,niveau_3,Cardiologie,51,2025-12-10T19:15:11Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Neurologie,17,2025-12-10T19:15:11Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,59,0.9833,niveau_3,Urgences,23,2025-12-10T19:15:11Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,114,0.95,niveau_1,Urgences,37,2025-12-10T19:15:16Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_2,Traumatologie,32,2025-12-10T19:15:16Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,66,0.9429,niveau_1,Pédiatrie,42,2025-12-10T19:15:16Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,100,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:15:16Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,84,0.9882,niveau_3,Traumatologie,38,2025-12-10T19:15:16Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,71,0.9467,niveau_2,Traumatologie,20,2025-12-10T19:15:16Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,98,0.98,niveau_3,Traumatologie,49,2025-12-10T19:15:16Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,69,0.9857,niveau_3,Urgences,53,2025-12-10T19:15:16Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,87,0.9667,niveau_3,Pédiatrie,25,2025-12-10T19:15:16Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,58,0.9667,niveau_3,Pédiatrie,43,2025-12-10T19:15:16Z
501,CHU Hassan II,Fès,34.02,-4.98,100,99,0.99,niveau_2,Cardiologie,45,2025-12-10T19:15:16Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,64,0.9846,niveau_3,Cardiologie,43,2025-12-10T19:15:16Z
601,CHU Agadir,Agadir,30.42,-9.6,90,87,0.9667,niveau_3,Neurologie,31,2025-12-10T19:15:16Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,66,0.9429,niveau_3,Pédiatrie,29,2025-12-10T19:15:16Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,82,0.9647,niveau_2,Urgences,31,2025-12-10T19:15:16Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,60,1.0,niveau_3,Cardiologie,51,2025-12-10T19:15:16Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Neurologie,17,2025-12-10T19:15:16Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,58,0.9667,niveau_3,Urgences,23,2025-12-10T19:15:16Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,112,0.9333,niveau_1,Urgences,37,2025-12-10T19:15:21Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_2,Traumatologie,32,2025-12-10T19:15:21Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,68,0.9714,niveau_1,Pédiatrie,42,2025-12-10T19:15:21Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,100,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:15:21Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,82,0.9647,niveau_3,Traumatologie,38,2025-12-10T19:15:21Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,73,0.9733,niveau_2,Traumatologie,20,2025-12-10T19:15:21Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,100,1.0,niveau_3,Traumatologie,49,2025-12-10T19:15:21Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,67,0.9571,niveau_3,Urgences,53,2025-12-10T19:15:21Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,88,0.9778,niveau_3,Pédiatrie,25,2025-12-10T19:15:21Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,57,0.95,niveau_3,Pédiatrie,43,2025-12-10T19:15:21Z
501,CHU Hassan II,Fès,34.02,-4.98,100,98,0.98,niveau_2,Cardiologie,45,2025-12-10T19:15:21Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,62,0.9538,niveau_3,Cardiologie,43,2025-12-10T19:15:21Z
601,CHU Agadir,Agadir,30.42,-9.6,90,85,0.9444,niveau_3,Neurologie,31,2025-12-10T19:15:21Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,65,0.9286,niveau_3,Pédiatrie,29,2025-12-10T19:15:21Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,83,0.9765,niveau_2,Urgences,31,2025-12-10T19:15:21Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,59,0.9833,niveau_3,Cardiologie,51,2025-12-10T19:15:21Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,69,0.9857,niveau_3,Neurologie,17,2025-12-10T19:15:21Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,56,0.9333,niveau_3,Urgences,23,2025-12-10T19:15:21Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,114,0.95,niveau_1,Urgences,37,2025-12-10T19:15:26Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_2,Traumatologie,32,2025-12-10T19:15:26Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,70,1.0,niveau_1,Pédiatrie,42,2025-12-10T19:15:26Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,100,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:15:26Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,81,0.9529,niveau_3,Traumatologie,38,2025-12-10T19:15:26Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,72,0.96,niveau_2,Traumatologie,20,2025-12-10T19:15:26Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,100,1.0,niveau_3,Traumatologie,49,2025-12-10T19:15:26Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,67,0.9571,niveau_3,Urgences,53,2025-12-10T19:15:26Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:15:26Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,58,0.9667,niveau_3,Pédiatrie,43,2025-12-10T19:15:26Z
501,CHU Hassan II,Fès,34.02,-4.98,100,98,0.98,niveau_2,Cardiologie,45,2025-12-10T19:15:26Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,62,0.9538,niveau_3,Cardiologie,43,2025-12-10T19:15:26Z
601,CHU Agadir,Agadir,30.42,-9.6,90,85,0.9444,niveau_3,Neurologie,31,2025-12-10T19:15:26Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,64,0.9143,niveau_3,Pédiatrie,29,2025-12-10T19:15:26Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,82,0.9647,niveau_2,Urgences,31,2025-12-10T19:15:26Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,57,0.95,niveau_3,Cardiologie,51,2025-12-10T19:15:26Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,68,0.9714,niveau_3,Neurologie,17,2025-12-10T19:15:26Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,55,0.9167,niveau_3,Urgences,23,2025-12-10T19:15:26Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,112,0.9333,niveau_1,Urgences,37,2025-12-10T19:15:31Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,89,0.9889,niveau_2,Traumatologie,32,2025-12-10T19:15:31Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,70,1.0,niveau_1,Pédiatrie,42,2025-12-10T19:15:31Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,98,0.98,niveau_3,Pédiatrie,25,2025-12-10T19:15:31Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,81,0.9529,niveau_3,Traumatologie,38,2025-12-10T19:15:31Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,75,1.0,niveau_2,Traumatologie,20,2025-12-10T19:15:31Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,99,0.99,niveau_3,Traumatologie,49,2025-12-10T19:15:31Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,68,0.9714,niveau_3,Urgences,53,2025-12-10T19:15:31Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:15:31Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,57,0.95,niveau_3,Pédiatrie,43,2025-12-10T19:15:31Z
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_2,Cardiologie,45,2025-12-10T19:15:31Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,61,0.9385,niveau_3,Cardiologie,43,2025-12-10T19:15:31Z
601,CHU Agadir,Agadir,30.42,-9.6,90,88,0.9778,niveau_3,Neurologie,31,2025-12-10T19:15:31Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,62,0.8857,niveau_3,Pédiatrie,29,2025-12-10T19:15:31Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,80,0.9412,niveau_2,Urgences,31,2025-12-10T19:15:31Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,56,0.9333,niveau_3,Cardiologie,51,2025-12-10T19:15:31Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,67,0.9571,niveau_3,Neurologie,17,2025-12-10T19:15:31Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,54,0.9,niveau_3,Urgences,23,2025-12-10T19:15:31Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,115,0.9583,niveau_1,Urgences,37,2025-12-10T19:15:36Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_2,Traumatologie,32,2025-12-10T19:15:36Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,70,1.0,niveau_1,Pédiatrie,42,2025-12-10T19:15:36Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,99,0.99,niveau_3,Pédiatrie,25,2025-12-10T19:15:36Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,79,0.9294,niveau_3,Traumatologie,38,2025-12-10T19:15:36Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,75,1.0,niveau_2,Traumatologie,20,2025-12-10T19:15:36Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,100,1.0,niveau_3,Traumatologie,49,2025-12-10T19:15:36Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_3,Urgences,53,2025-12-10T19:15:36Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:15:36Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_3,Pédiatrie,43,2025-12-10T19:15:36Z
501,CHU Hassan II,Fès,34.02,-4.98,100,98,0.98,niveau_2,Cardiologie,45,2025-12-10T19:15:36Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,59,0.9077,niveau_3,Cardiologie,43,2025-12-10T19:15:36Z
601,CHU Agadir,Agadir,30.42,-9.6,90,86,0.9556,niveau_3,Neurologie,31,2025-12-10T19:15:36Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,60,0.8571,niveau_3,Pédiatrie,29,2025-12-10T19:15:36Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,80,0.9412,niveau_2,Urgences,31,2025-12-10T19:15:36Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,54,0.9,niveau_3,Cardiologie,51,2025-12-10T19:15:36Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,69,0.9857,niveau_3,Neurologie,17,2025-12-10T19:15:36Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,53,0.8833,niveau_3,Urgences,23,2025-12-10T19:15:36Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,116,0.9667,niveau_1,Urgences,37,2025-12-10T19:15:41Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_2,Traumatologie,32,2025-12-10T19:15:41Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,70,1.0,niveau_1,Pédiatrie,42,2025-12-10T19:15:41Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,97,0.97,niveau_3,Pédiatrie,25,2025-12-10T19:15:41Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,77,0.9059,niveau_3,Traumatologie,38,2025-12-10T19:15:41Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,75,1.0,niveau_2,Traumatologie,20,2025-12-10T19:15:41Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,100,1.0,niveau_3,Traumatologie,49,2025-12-10T19:15:41Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_3,Urgences,53,2025-12-10T19:15:41Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:15:41Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_3,Pédiatrie,43,2025-12-10T19:15:41Z
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_2,Cardiologie,45,2025-12-10T19:15:41Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,62,0.9538,niveau_3,Cardiologie,43,2025-12-10T19:15:41Z
601,CHU Agadir,Agadir,30.42,-9.6,90,86,0.9556,niveau_3,Neurologie,31,2025-12-10T19:15:41Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,59,0.8429,niveau_3,Pédiatrie,29,2025-12-10T19:15:41Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,82,0.9647,niveau_2,Urgences,31,2025-12-10T19:15:41Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,52,0.8667,niveau_3,Cardiologie,51,2025-12-10T19:15:41Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,68,0.9714,niveau_3,Neurologie,17,2025-12-10T19:15:41Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,54,0.9,niveau_3,Urgences,23,2025-12-10T19:15:41Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,114,0.95,niveau_1,Urgences,37,2025-12-10T19:15:46Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_2,Traumatologie,32,2025-12-10T19:15:46Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,70,1.0,niveau_1,Pédiatrie,42,2025-12-10T19:15:46Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,96,0.96,niveau_3,Pédiatrie,25,2025-12-10T19:15:46Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,80,0.9412,niveau_3,Traumatologie,38,2025-12-10T19:15:46Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,74,0.9867,niveau_2,Traumatologie,20,2025-12-10T19:15:46Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,100,1.0,niveau_3,Traumatologie,49,2025-12-10T19:15:46Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_3,Urgences,53,2025-12-10T19:15:46Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:15:46Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_3,Pédiatrie,43,2025-12-10T19:15:46Z
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_2,Cardiologie,45,2025-12-10T19:15:46Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,65,1.0,niveau_3,Cardiologie,43,2025-12-10T19:15:46Z
601,CHU Agadir,Agadir,30.42,-9.6,90,89,0.9889,niveau_3,Neurologie,31,2025-12-10T19:15:46Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,57,0.8143,niveau_3,Pédiatrie,29,2025-12-10T19:15:46Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,80,0.9412,niveau_2,Urgences,31,2025-12-10T19:15:46Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,52,0.8667,niveau_3,Cardiologie,51,2025-12-10T19:15:46Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Neurologie,17,2025-12-10T19:15:46Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,55,0.9167,niveau_3,Urgences,23,2025-12-10T19:15:46Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,112,0.9333,niveau_1,Urgences,37,2025-12-10T19:15:51Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_2,Traumatologie,32,2025-12-10T19:15:51Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,68,0.9714,niveau_1,Pédiatrie,42,2025-12-10T19:15:51Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,95,0.95,niveau_3,Pédiatrie,25,2025-12-10T19:15:51Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,83,0.9765,niveau_3,Traumatologie,38,2025-12-10T19:15:51Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,75,1.0,niveau_2,Traumatologie,20,2025-12-10T19:15:51Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,100,1.0,niveau_3,Traumatologie,49,2025-12-10T19:15:51Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_3,Urgences,53,2025-12-10T19:15:51Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:15:51Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_3,Pédiatrie,43,2025-12-10T19:15:51Z
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_2,Cardiologie,45,2025-12-10T19:15:51Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,63,0.9692,niveau_3,Cardiologie,43,2025-12-10T19:15:51Z
601,CHU Agadir,Agadir,30.42,-9.6,90,88,0.9778,niveau_3,Neurologie,31,2025-12-10T19:15:51Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,58,0.8286,niveau_3,Pédiatrie,29,2025-12-10T19:15:51Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,80,0.9412,niveau_2,Urgences,31,2025-12-10T19:15:51Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,54,0.9,niveau_3,Cardiologie,51,2025-12-10T19:15:51Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Neurologie,17,2025-12-10T19:15:51Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,58,0.9667,niveau_3,Urgences,23,2025-12-10T19:15:51Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,112,0.9333,niveau_1,Urgences,37,2025-12-10T19:15:56Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_2,Traumatologie,32,2025-12-10T19:15:56Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,66,0.9429,niveau_1,Pédiatrie,42,2025-12-10T19:15:56Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,98,0.98,niveau_3,Pédiatrie,25,2025-12-10T19:15:56Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,85,1.0,niveau_3,Traumatologie,38,2025-12-10T19:15:56Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,73,0.9733,niveau_2,Traumatologie,20,2025-12-10T19:15:56Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,98,0.98,niveau_3,Traumatologie,49,2025-12-10T19:15:56Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,70,1.0,niveau_3,Urgences,53,2025-12-10T19:15:56Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:15:56Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_3,Pédiatrie,43,2025-12-10T19:15:56Z
501,CHU Hassan II,Fès,34.02,-4.98,100,100,1.0,niveau_2,Cardiologie,45,2025-12-10T19:15:56Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,65,1.0,niveau_3,Cardiologie,43,2025-12-10T19:15:56Z
601,CHU Agadir,Agadir,30.42,-9.6,90,86,0.9556,niveau_3,Neurologie,31,2025-12-10T19:15:56Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,59,0.8429,niveau_3,Pédiatrie,29,2025-12-10T19:15:56Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,81,0.9529,niveau_2,Urgences,31,2025-12-10T19:15:56Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,57,0.95,niveau_3,Cardiologie,51,2025-12-10T19:15:56Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,70,1.0,niveau_3,Neurologie,17,2025-12-10T19:15:56Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,59,0.9833,niveau_3,Urgences,23,2025-12-10T19:15:56Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,115,0.9583,niveau_1,Urgences,37,2025-12-10T19:16:01Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,90,1.0,niveau_2,Traumatologie,32,2025-12-10T19:16:01Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,65,0.9286,niveau_1,Pédiatrie,42,2025-12-10T19:16:01Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,100,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:16:01Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,83,0.9765,niveau_3,Traumatologie,38,2025-12-10T19:16:01Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,72,0.96,niveau_2,Traumatologie,20,2025-12-10T19:16:01Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,100,1.0,niveau_3,Traumatologie,49,2025-12-10T19:16:01Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,68,0.9714,niveau_3,Urgences,53,2025-12-10T19:16:01Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:16:01Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_3,Pédiatrie,43,2025-12-10T19:16:01Z
501,CHU Hassan II,Fès,34.02,-4.98,100,98,0.98,niveau_2,Cardiologie,45,2025-12-10T19:16:01Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,65,1.0,niveau_3,Cardiologie,43,2025-12-10T19:16:01Z
601,CHU Agadir,Agadir,30.42,-9.6,90,84,0.9333,niveau_3,Neurologie,31,2025-12-10T19:16:01Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,57,0.8143,niveau_3,Pédiatrie,29,2025-12-10T19:16:01Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,82,0.9647,niveau_2,Urgences,31,2025-12-10T19:16:01Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,59,0.9833,niveau_3,Cardiologie,51,2025-12-10T19:16:01Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,68,0.9714,niveau_3,Neurologie,17,2025-12-10T19:16:01Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,57,0.95,niveau_3,Urgences,23,2025-12-10T19:16:01Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,115,0.9583,niveau_1,Urgences,37,2025-12-10T19:16:06Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,88,0.9778,niveau_2,Traumatologie,32,2025-12-10T19:16:06Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,63,0.9,niveau_1,Pédiatrie,42,2025-12-10T19:16:06Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,99,0.99,niveau_3,Pédiatrie,25,2025-12-10T19:16:06Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,85,1.0,niveau_3,Traumatologie,38,2025-12-10T19:16:06Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,75,1.0,niveau_2,Traumatologie,20,2025-12-10T19:16:06Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,98,0.98,niveau_3,Traumatologie,49,2025-12-10T19:16:06Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,68,0.9714,niveau_3,Urgences,53,2025-12-10T19:16:06Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,90,1.0,niveau_3,Pédiatrie,25,2025-12-10T19:16:06Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,58,0.9667,niveau_3,Pédiatrie,43,2025-12-10T19:16:06Z
501,CHU Hassan II,Fès,34.02,-4.98,100,97,0.97,niveau_2,Cardiologie,45,2025-12-10T19:16:06Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,64,0.9846,niveau_3,Cardiologie,43,2025-12-10T19:16:06Z
601,CHU Agadir,Agadir,30.42,-9.6,90,85,0.9444,niveau_3,Neurologie,31,2025-12-10T19:16:06Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,59,0.8429,niveau_3,Pédiatrie,29,2025-12-10T19:16:06Z
